day,day_start,baseline,threshold_value,start,end,duration_min,peak_pm,mean_pm
2022-01-14,2022-01-14 00:00:00-07:00,10.0,15.0,2022-01-14 20:54:53-07:00,2022-01-14 20:56:53-07:00,2.0,15.15,15.15
2022-01-14,2022-01-14 00:00:00-07:00,10.0,15.0,2022-01-14 21:42:52-07:00,2022-01-14 21:46:52-07:00,4.0,17.49,16.58
2022-01-14,2022-01-14 00:00:00-07:00,10.0,15.0,2022-01-14 21:52:52-07:00,2022-01-14 21:54:52-07:00,2.0,15.03,15.03
2022-01-14,2022-01-14 00:00:00-07:00,10.0,15.0,2022-01-14 22:08:52-07:00,2022-01-14 22:12:53-07:00,4.016666666666667,17.85,17.115000000000002
2022-01-14,2022-01-14 00:00:00-07:00,10.0,15.0,2022-01-14 22:14:53-07:00,2022-01-14 22:36:53-07:00,22.0,47.68,33.449999999999996
2022-01-14,2022-01-14 00:00:00-07:00,10.0,15.0,2022-01-14 22:46:53-07:00,2022-01-14 22:50:53-07:00,4.0,18.98,18.58
2022-01-14,2022-01-14 00:00:00-07:00,10.0,15.0,2022-01-14 23:04:53-07:00,2022-01-14 23:06:53-07:00,2.0,16.44,16.44
2022-01-14,2022-01-14 00:00:00-07:00,10.0,15.0,2022-01-14 23:14:54-07:00,2022-01-15 00:00:54-07:00,46.0,59.47,32.041304347826085
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 00:32:54-07:00,2022-01-15 00:34:54-07:00,2.0,34.96,34.96
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 00:42:54-07:00,2022-01-15 00:46:54-07:00,4.0,40.0,38.39
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 02:34:56-07:00,2022-01-15 02:36:56-07:00,2.0,32.95,32.95
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 02:38:55-07:00,2022-01-15 14:25:03-07:00,706.1333333333333,70.8,53.94116147308782
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 14:27:03-07:00,2022-01-15 14:41:03-07:00,14.0,36.5,34.20285714285714
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 19:41:06-07:00,2022-01-15 19:45:06-07:00,4.0,42.97,38.695
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 20:35:07-07:00,2022-01-15 20:37:07-07:00,2.0,32.86,32.86
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 20:41:07-07:00,2022-01-15 20:53:07-07:00,12.0,53.91,43.56666666666667
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 21:09:07-07:00,2022-01-15 21:13:07-07:00,4.0,65.16,58.325
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 21:59:08-07:00,2022-01-15 22:03:08-07:00,4.0,34.83,34.55
2022-01-15,2022-01-15 00:00:00-07:00,21.76966666666667,32.654500000000006,2022-01-15 22:31:08-07:00,2022-01-15 22:33:08-07:00,2.0,40.62,40.62
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 00:01:09-07:00,2022-01-16 00:13:09-07:00,12.0,36.48,30.150000000000006
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 00:29:10-07:00,2022-01-16 00:41:10-07:00,12.0,43.37,36.89833333333333
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 00:53:10-07:00,2022-01-16 00:55:10-07:00,2.0,35.02,35.02
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 01:03:10-07:00,2022-01-16 01:23:10-07:00,20.0,42.34,29.514
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 09:11:15-07:00,2022-01-16 09:29:15-07:00,18.0,28.32,25.48
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 09:57:15-07:00,2022-01-16 20:55:47-07:00,658.5333333333333,57.87,35.36702127659574
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 21:15:25-07:00,2022-01-16 21:27:25-07:00,12.0,34.22,28.758333333333336
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 21:39:26-07:00,2022-01-16 22:07:26-07:00,28.0,47.07,31.559285714285718
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 22:17:26-07:00,2022-01-16 22:23:26-07:00,6.0,27.52,25.76
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 22:31:26-07:00,2022-01-16 22:51:26-07:00,20.0,44.13,34.985
2022-01-16,2022-01-16 00:00:00-07:00,14.844111111111111,22.266166666666667,2022-01-16 23:03:26-07:00,2022-01-16 23:05:26-07:00,2.0,22.67,22.67
2022-01-17,2022-01-17 00:00:00-07:00,20.75,31.125,2022-01-17 10:45:34-07:00,2022-01-17 10:47:34-07:00,2.0,31.15,31.15
2022-01-17,2022-01-17 00:00:00-07:00,20.75,31.125,2022-01-17 11:19:34-07:00,2022-01-17 11:25:34-07:00,6.0,83.51,58.720000000000006
2022-01-17,2022-01-17 00:00:00-07:00,20.75,31.125,2022-01-17 11:33:35-07:00,2022-01-17 11:35:35-07:00,2.0,32.74,32.74
2022-01-17,2022-01-17 00:00:00-07:00,20.75,31.125,2022-01-17 11:37:35-07:00,2022-01-17 12:21:35-07:00,44.0,63.14,42.01818181818181
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 09:47:49-07:00,2022-01-18 09:59:49-07:00,12.0,17.41,16.31
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 10:05:49-07:00,2022-01-18 10:17:49-07:00,12.0,20.04,18.275
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 10:19:49-07:00,2022-01-18 10:21:49-07:00,2.0,15.28,15.28
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 10:33:49-07:00,2022-01-18 10:37:49-07:00,4.0,15.6,15.41
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 10:41:49-07:00,2022-01-18 10:43:49-07:00,2.0,15.87,15.87
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 10:45:49-07:00,2022-01-18 10:57:49-07:00,12.0,18.29,16.955000000000002
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 12:03:50-07:00,2022-01-18 12:05:50-07:00,2.0,15.55,15.55
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 13:59:51-07:00,2022-01-18 14:01:51-07:00,2.0,15.7,15.7
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 14:25:51-07:00,2022-01-18 14:27:51-07:00,2.0,17.69,17.69
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 14:31:52-07:00,2022-01-18 14:33:52-07:00,2.0,15.77,15.77
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 14:39:52-07:00,2022-01-18 14:41:52-07:00,2.0,16.9,16.9
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 14:43:52-07:00,2022-01-18 14:45:52-07:00,2.0,15.34,15.34
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 15:13:52-07:00,2022-01-18 15:15:52-07:00,2.0,15.39,15.39
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 17:29:54-07:00,2022-01-18 17:31:54-07:00,2.0,15.36,15.36
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 17:33:54-07:00,2022-01-18 17:39:54-07:00,6.0,16.89,16.12
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 18:19:54-07:00,2022-01-18 18:27:54-07:00,8.0,48.82,26.8675
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 18:39:55-07:00,2022-01-18 18:43:55-07:00,4.0,15.55,15.535
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 18:45:55-07:00,2022-01-18 18:47:55-07:00,2.0,16.09,16.09
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 18:49:55-07:00,2022-01-18 18:51:55-07:00,2.0,15.91,15.91
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 19:39:55-07:00,2022-01-18 19:43:55-07:00,4.0,17.91,16.82
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 19:57:55-07:00,2022-01-18 19:59:55-07:00,2.0,16.16,16.16
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 20:01:55-07:00,2022-01-18 20:05:55-07:00,4.0,16.61,16.055
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 21:41:57-07:00,2022-01-18 21:43:57-07:00,2.0,16.09,16.09
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 21:59:57-07:00,2022-01-18 22:01:57-07:00,2.0,15.42,15.42
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 22:15:56-07:00,2022-01-18 22:19:57-07:00,4.016666666666667,16.68,16.52
2022-01-18,2022-01-18 00:00:00-07:00,10.142777777777779,15.214166666666667,2022-01-18 22:43:57-07:00,2022-01-18 22:47:57-07:00,4.0,20.48,18.34
2022-01-19,2022-01-19 00:00:00-07:00,10.812921348314607,16.219382022471912,2022-01-19 03:30:00-07:00,2022-01-19 03:32:00-07:00,2.0,48.3,48.3
2022-01-19,2022-01-19 00:00:00-07:00,10.812921348314607,16.219382022471912,2022-01-19 06:12:02-07:00,2022-01-19 06:26:02-07:00,14.0,28.05,21.714285714285715
2022-01-19,2022-01-19 00:00:00-07:00,10.812921348314607,16.219382022471912,2022-01-19 06:28:02-07:00,2022-01-19 06:30:02-07:00,2.0,16.26,16.26
2022-01-19,2022-01-19 00:00:00-07:00,10.812921348314607,16.219382022471912,2022-01-19 10:24:04-07:00,2022-01-19 10:28:04-07:00,4.0,23.54,22.990000000000002
2022-01-19,2022-01-19 00:00:00-07:00,10.812921348314607,16.219382022471912,2022-01-19 10:36:05-07:00,2022-01-19 10:38:05-07:00,2.0,16.6,16.6
2022-01-19,2022-01-19 00:00:00-07:00,10.812921348314607,16.219382022471912,2022-01-19 19:02:10-07:00,2022-01-19 19:04:10-07:00,2.0,18.9,18.9
2022-01-19,2022-01-19 00:00:00-07:00,10.812921348314607,16.219382022471912,2022-01-19 21:00:11-07:00,2022-01-19 21:04:11-07:00,4.0,20.0,19.560000000000002
2022-01-19,2022-01-19 00:00:00-07:00,10.812921348314607,16.219382022471912,2022-01-19 22:54:13-07:00,2022-01-19 22:56:13-07:00,2.0,16.86,16.86
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 02:28:15-07:00,2022-01-20 02:30:15-07:00,2.0,20.26,20.26
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 09:48:20-07:00,2022-01-20 09:52:20-07:00,4.0,15.41,15.219999999999999
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 10:14:20-07:00,2022-01-20 10:16:20-07:00,2.0,16.36,16.36
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 10:18:20-07:00,2022-01-20 10:22:20-07:00,4.0,20.59,19.795
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 10:26:20-07:00,2022-01-20 10:28:20-07:00,2.0,15.19,15.19
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 10:48:20-07:00,2022-01-20 10:50:20-07:00,2.0,15.26,15.26
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 12:10:21-07:00,2022-01-20 12:26:21-07:00,16.0,33.46,25.793750000000003
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 13:26:22-07:00,2022-01-20 13:28:22-07:00,2.0,15.67,15.67
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 14:08:22-07:00,2022-01-20 15:14:23-07:00,66.01666666666667,20.68,17.392424242424244
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 15:16:23-07:00,2022-01-20 15:18:23-07:00,2.0,15.25,15.25
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 15:26:23-07:00,2022-01-20 15:40:24-07:00,14.016666666666667,19.68,17.495714285714286
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 16:16:24-07:00,2022-01-20 16:18:24-07:00,2.0,15.22,15.22
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 16:30:24-07:00,2022-01-20 17:14:24-07:00,44.0,18.03,16.507272727272724
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 17:16:24-07:00,2022-01-20 17:50:25-07:00,34.016666666666666,20.27,17.93117647058823
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 17:56:25-07:00,2022-01-20 18:00:25-07:00,4.0,15.5,15.275
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 18:06:25-07:00,2022-01-20 18:08:25-07:00,2.0,15.16,15.16
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 18:14:25-07:00,2022-01-20 18:16:25-07:00,2.0,15.76,15.76
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 18:18:25-07:00,2022-01-20 18:20:25-07:00,2.0,15.71,15.71
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 18:34:26-07:00,2022-01-20 18:52:26-07:00,18.0,29.59,21.46
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 19:42:26-07:00,2022-01-20 19:44:26-07:00,2.0,15.84,15.84
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 20:14:26-07:00,2022-01-20 20:16:26-07:00,2.0,15.32,15.32
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 20:34:27-07:00,2022-01-20 21:12:27-07:00,38.0,82.77,37.676842105263155
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 21:36:28-07:00,2022-01-20 21:46:28-07:00,10.0,20.19,18.306
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 22:28:28-07:00,2022-01-20 22:54:28-07:00,26.0,73.67,30.890769230769234
2022-01-20,2022-01-20 00:00:00-07:00,10.0,15.0,2022-01-20 22:58:28-07:00,2022-01-21 00:00:29-07:00,62.016666666666666,21.37,17.807741935483868
2022-01-21,2022-01-21 00:00:00-07:00,28.907555555555554,43.361333333333334,2022-01-21 02:02:30-07:00,2022-01-21 02:18:30-07:00,16.0,71.17,59.3375
2022-01-22,2022-01-22 00:00:00-07:00,10.0,15.0,2022-01-22 19:04:59-07:00,2022-01-22 19:06:59-07:00,2.0,16.04,16.04
2022-01-22,2022-01-22 00:00:00-07:00,10.0,15.0,2022-01-22 19:31:00-07:00,2022-01-22 19:49:00-07:00,18.0,59.11,23.586666666666662
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 00:11:02-07:00,2022-01-23 00:13:02-07:00,2.0,19.44,19.44
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 05:53:06-07:00,2022-01-23 05:55:06-07:00,2.0,19.36,19.36
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 05:59:06-07:00,2022-01-23 06:03:06-07:00,4.0,21.91,21.35
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 06:05:06-07:00,2022-01-23 14:39:12-07:00,514.1,70.46,39.52035019455253
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 14:41:12-07:00,2022-01-23 14:59:16-07:00,18.066666666666666,21.36,20.40222222222222
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 15:03:12-07:00,2022-01-23 15:05:12-07:00,2.0,19.83,19.83
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 15:07:12-07:00,2022-01-23 15:11:12-07:00,4.0,19.58,19.4
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 15:13:12-07:00,2022-01-23 15:17:12-07:00,4.0,20.19,20.175
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 15:33:13-07:00,2022-01-23 15:39:13-07:00,6.0,21.49,20.963333333333335
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 15:41:13-07:00,2022-01-23 18:39:15-07:00,178.03333333333333,255.09,33.47640449438203
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 18:43:15-07:00,2022-01-23 21:01:16-07:00,138.01666666666668,27.84,23.725797101449277
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 21:03:16-07:00,2022-01-23 21:13:16-07:00,10.0,22.6,21.554000000000002
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 21:15:16-07:00,2022-01-23 21:21:16-07:00,6.0,20.47,20.319999999999997
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 21:23:16-07:00,2022-01-23 21:25:16-07:00,2.0,19.76,19.76
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 21:27:16-07:00,2022-01-23 21:31:16-07:00,4.0,20.14,19.585
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 21:33:17-07:00,2022-01-23 21:35:17-07:00,2.0,19.53,19.53
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 21:37:17-07:00,2022-01-23 21:47:17-07:00,10.0,24.71,22.304
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 21:49:17-07:00,2022-01-23 21:51:17-07:00,2.0,19.31,19.31
2022-01-23,2022-01-23 00:00:00-07:00,12.662333333333335,18.9935,2022-01-23 22:45:17-07:00,2022-01-23 22:47:17-07:00,2.0,20.36,20.36
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 08:21:26-07:00,2022-01-24 08:23:26-07:00,2.0,18.19,18.19
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 08:57:24-07:00,2022-01-24 08:59:24-07:00,2.0,18.3,18.3
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 09:09:24-07:00,2022-01-24 09:11:24-07:00,2.0,18.12,18.12
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 09:15:24-07:00,2022-01-24 09:17:24-07:00,2.0,18.0,18.0
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 09:31:24-07:00,2022-01-24 09:33:24-07:00,2.0,17.86,17.86
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 09:35:24-07:00,2022-01-24 09:37:24-07:00,2.0,17.96,17.96
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 09:45:24-07:00,2022-01-24 09:51:24-07:00,6.0,20.25,18.856666666666666
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 09:57:24-07:00,2022-01-24 10:01:24-07:00,4.0,17.88,17.799999999999997
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 10:05:24-07:00,2022-01-24 10:07:24-07:00,2.0,18.88,18.88
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 10:15:24-07:00,2022-01-24 10:19:24-07:00,4.0,17.98,17.895
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 10:27:24-07:00,2022-01-24 10:59:25-07:00,32.016666666666666,37.81,22.418125000000003
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 11:01:25-07:00,2022-01-24 11:09:25-07:00,8.0,21.31,19.44
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 11:33:26-07:00,2022-01-24 11:35:26-07:00,2.0,18.86,18.86
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 11:37:26-07:00,2022-01-24 11:41:26-07:00,4.0,21.06,20.295
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 11:43:26-07:00,2022-01-24 13:31:27-07:00,108.01666666666667,25.07,20.929814814814815
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 13:33:27-07:00,2022-01-24 13:53:27-07:00,20.0,20.97,19.321999999999996
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 13:59:27-07:00,2022-01-24 14:03:27-07:00,4.0,18.53,18.305
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 14:07:27-07:00,2022-01-24 14:09:27-07:00,2.0,18.23,18.23
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 17:25:29-07:00,2022-01-24 17:27:29-07:00,2.0,18.61,18.61
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 17:29:29-07:00,2022-01-24 17:31:29-07:00,2.0,17.81,17.81
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 17:41:29-07:00,2022-01-24 18:03:29-07:00,22.0,21.6,19.529090909090908
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 18:23:29-07:00,2022-01-24 18:25:29-07:00,2.0,17.77,17.77
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 18:41:30-07:00,2022-01-24 18:43:30-07:00,2.0,18.73,18.73
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 20:23:31-07:00,2022-01-24 20:35:31-07:00,12.0,20.18,19.224999999999998
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 20:37:31-07:00,2022-01-24 20:39:31-07:00,2.0,17.66,17.66
2022-01-24,2022-01-24 00:00:00-07:00,11.740444444444446,17.610666666666667,2022-01-24 22:41:33-07:00,2022-01-24 22:47:33-07:00,6.0,39.61,27.416666666666668
2022-01-25,2022-01-25 00:00:00-07:00,13.89677777777778,20.84516666666667,2022-01-25 01:43:35-07:00,2022-01-25 01:51:35-07:00,8.0,28.53,26.237499999999997
2022-01-25,2022-01-25 00:00:00-07:00,13.89677777777778,20.84516666666667,2022-01-25 08:17:39-07:00,2022-01-25 08:27:39-07:00,10.0,53.69,32.056
2022-01-25,2022-01-25 00:00:00-07:00,13.89677777777778,20.84516666666667,2022-01-25 08:39:40-07:00,2022-01-25 08:57:40-07:00,18.0,29.58,26.839999999999996
2022-01-25,2022-01-25 00:00:00-07:00,13.89677777777778,20.84516666666667,2022-01-25 08:59:40-07:00,2022-01-25 09:05:40-07:00,6.0,24.15,23.313333333333333
2022-01-25,2022-01-25 00:00:00-07:00,13.89677777777778,20.84516666666667,2022-01-25 09:19:40-07:00,2022-01-25 09:23:40-07:00,4.0,40.07,39.935
2022-01-25,2022-01-25 00:00:00-07:00,13.89677777777778,20.84516666666667,2022-01-25 10:57:41-07:00,2022-01-25 11:01:41-07:00,4.0,29.04,26.45
2022-01-25,2022-01-25 00:00:00-07:00,13.89677777777778,20.84516666666667,2022-01-25 11:03:41-07:00,2022-01-25 11:05:41-07:00,2.0,21.98,21.98
2022-01-25,2022-01-25 00:00:00-07:00,13.89677777777778,20.84516666666667,2022-01-25 19:09:46-07:00,2022-01-25 19:13:46-07:00,4.0,32.57,32.085
2022-01-25,2022-01-25 00:00:00-07:00,13.89677777777778,20.84516666666667,2022-01-25 20:03:47-07:00,2022-01-25 20:09:47-07:00,6.0,33.4,25.843333333333334
2022-01-26,2022-01-26 00:00:00-07:00,10.0,15.0,2022-01-26 03:13:51-07:00,2022-01-26 03:25:51-07:00,12.0,31.14,23.53333333333333
2022-01-26,2022-01-26 00:00:00-07:00,10.0,15.0,2022-01-26 11:01:56-07:00,2022-01-26 12:23:57-07:00,82.01666666666667,20.41,17.144634146341463
2022-01-26,2022-01-26 00:00:00-07:00,10.0,15.0,2022-01-26 12:25:57-07:00,2022-01-26 12:55:58-07:00,30.016666666666666,17.84,16.474
2022-01-26,2022-01-26 00:00:00-07:00,10.0,15.0,2022-01-26 13:01:58-07:00,2022-01-26 13:03:58-07:00,2.0,15.33,15.33
2022-01-26,2022-01-26 00:00:00-07:00,10.0,15.0,2022-01-26 13:09:58-07:00,2022-01-26 13:11:58-07:00,2.0,15.46,15.46
2022-01-26,2022-01-26 00:00:00-07:00,10.0,15.0,2022-01-26 13:15:58-07:00,2022-01-27 00:00:05-07:00,644.1166666666667,43.51,24.859906832298133
2022-01-27,2022-01-27 00:00:00-07:00,19.256333333333334,28.884500000000003,2022-01-27 04:10:08-07:00,2022-01-27 04:22:08-07:00,12.0,62.86,47.28666666666667
2022-01-27,2022-01-27 00:00:00-07:00,19.256333333333334,28.884500000000003,2022-01-27 09:58:19-07:00,2022-01-27 10:20:19-07:00,22.0,63.89,44.50181818181818
2022-01-27,2022-01-27 00:00:00-07:00,19.256333333333334,28.884500000000003,2022-01-27 10:26:19-07:00,2022-01-27 10:28:19-07:00,2.0,30.2,30.2
2022-01-27,2022-01-27 00:00:00-07:00,19.256333333333334,28.884500000000003,2022-01-27 10:44:20-07:00,2022-01-27 10:46:20-07:00,2.0,29.14,29.14
2022-01-27,2022-01-27 00:00:00-07:00,19.256333333333334,28.884500000000003,2022-01-27 18:32:25-07:00,2022-01-27 18:36:25-07:00,4.0,35.07,32.0
2022-01-28,2022-01-28 00:00:00-07:00,10.0,15.0,2022-01-28 04:54:32-07:00,2022-01-28 05:00:32-07:00,6.0,19.31,17.593333333333334
2022-01-28,2022-01-28 00:00:00-07:00,10.0,15.0,2022-01-28 07:28:33-07:00,2022-01-28 07:30:33-07:00,2.0,16.07,16.07
2022-01-28,2022-01-28 00:00:00-07:00,10.0,15.0,2022-01-28 09:08:34-07:00,2022-01-28 09:12:34-07:00,4.0,38.26,37.0
